Time,Longitude,Latitude,Altitude
2022-07-17T19:02:44.000,-115.18836803044562,36.18507613563665,3045.61904761905
2022-07-17T19:02:45.000,-115.1878224853367,36.184960636913594,3032.80952380952
2022-07-17T19:02:46.000,-115.18726411396268,36.18489241696081,3020
2022-07-17T19:02:47.000,-115.18670574357994,36.1848241944083,3007.19047619048
2022-07-17T19:02:48.000,-115.18614188961317,36.18480657060759,2994.38095238095
2022-07-17T19:02:49.000,-115.18557739945088,36.18479481593538,2981.57142857143
2022-07-17T19:02:50.000,-115.18502361952926,36.18484238770738,2968.76190476191
2022-07-17T19:02:51.000,-115.18448695576568,36.18498478025491,2955.95238095238
2022-07-17T19:02:52.000,-115.18394084667018,36.185100358498644,2943.14285714286
2022-07-17T19:02:53.000,-115.18339234512365,36.18520914590475,2930.33333333333
2022-07-17T19:02:54.000,-115.18289937437095,36.185430935324604,2917.52380952381
2022-07-17T19:02:55.000,-115.1824088467896,36.18565770005576,2904.71428571429
2022-07-17T19:02:56.000,-115.18195045040783,36.18592483653892,2891.90476190476
2022-07-17T19:02:57.000,-115.1814934185115,36.18619368950951,2879.09523809524
2022-07-17T19:02:58.000,-115.18103638350325,36.186462540705065,2866.28571428571
2022-07-17T19:02:59.000,-115.18063713809265,36.186783970041475,2853.47619047619
2022-07-17T19:03:00.000,-115.18025517687515,36.187121126213036,2840.66666666667
2022-07-17T19:03:01.000,-115.17987321238554,36.18745828112784,2827.85714285714
2022-07-17T19:03:02.000,-115.17951211433345,36.187806788208384,2815.04761904762
2022-07-17T19:03:03.000,-115.17927197086658,36.188221097040206,2802.2380952381
2022-07-17T19:03:04.000,-115.17903182485698,36.1886354053469,2789.42857142857
2022-07-17T19:03:05.000,-115.1788248581999,36.18906074691954,2776.61904761905
2022-07-17T19:03:06.000,-115.17863690657529,36.18949241180264,2763.80952380952
2022-07-17T19:03:07.000,-115.17851268642353,36.189937926205666,2751
2022-07-17T19:03:08.000,-115.17840906399617,36.19038791680409,2738.19047619048
2022-07-17T19:03:09.000,-115.17831681447372,36.19083927218077,2725.38095238095
2022-07-17T19:03:10.000,-115.1782551538912,36.191294298287566,2712.57142857143
2022-07-17T19:03:11.000,-115.17821020794152,36.19174944967932,2699.7619047619
2022-07-17T19:03:12.000,-115.17826147120269,36.19220532252296,2686.95238095238
2022-07-17T19:03:13.000,-115.17831273503204,36.19266119531338,2674.14285714286
2022-07-17T19:03:14.000,-115.17836588984993,36.19311692461395,2661.33333333333
2022-07-17T19:03:15.000,-115.17841988886472,36.19357258985071,2648.52380952381
2022-07-17T19:03:16.000,-115.17848524102268,36.19402704522449,2635.71428571429
2022-07-17T19:03:17.000,-115.17857837812726,36.19447853964722,2622.90476190476
2022-07-17T19:03:18.000,-115.17869798918204,36.19492555993181,2610.09523809524
2022-07-17T19:03:19.000,-115.1788758730666,36.195358344127804,2597.28571428571
2022-07-17T19:03:20.000,-115.17910551319216,36.19577641641947,2584.47619047619
2022-07-17T19:03:21.000,-115.17938226441476,36.19617544846639,2571.66666666667
2022-07-17T19:03:22.000,-115.17966069999122,36.196573531386456,2558.85714285714
2022-07-17T19:03:23.000,-115.18002616048216,36.19692252915502,2546.04761904762
2022-07-17T19:03:24.000,-115.18038213709089,36.1972778003767,2533.2380952381
2022-07-17T19:03:25.000,-115.18077617987757,36.19760271178702,2520.42857142857
2022-07-17T19:03:26.000,-115.18120465041808,36.19790093460822,2507.61904761905
2022-07-17T19:03:27.000,-115.18161669533133,36.198213899927886,2494.80952380952
2022-07-17T19:03:28.000,-115.18202622932742,36.19852912019454,2482
2022-07-17T19:03:29.000,-115.18243576660407,36.198844339062255,2469.19047619048
2022-07-17T19:03:30.000,-115.18284530716132,36.19915955653097,2456.38095238095
2022-07-17T19:03:31.000,-115.18325485099919,36.19947477260065,2443.57142857143
2022-07-17T19:03:32.000,-115.18366439811776,36.199789987271245,2430.7619047619
2022-07-17T19:03:33.000,-115.18407394851711,36.200105200542716,2417.95238095238
2022-07-17T19:03:34.000,-115.18448350219724,36.20042041241499,2405.14285714286
2022-07-17T19:03:35.000,-115.18489305915818,36.20073562288803,2392.33333333333
2022-07-17T19:03:36.000,-115.18530261940003,36.20105083196181,2379.52380952381
2022-07-17T19:03:37.000,-115.18571218292281,36.20136603963625,2366.71428571429
2022-07-17T19:03:38.000,-115.18612174972662,36.20168124591132,2353.90476190476
2022-07-17T19:03:39.000,-115.18653131981142,36.20199645078694,2341.09523809524
2022-07-17T19:03:40.000,-115.18694089317731,36.20231165426311,2328.28571428571
2022-07-17T19:03:41.000,-115.18735046982432,36.20262685633975,2315.47619047619
2022-07-17T19:03:42.000,-115.18776004975254,36.20294205701681,2302.66666666667
2022-07-17T19:03:43.000,-115.18816963296199,36.20325725629426,2289.85714285714
2022-07-17T19:03:44.000,-115.18857921945266,36.20357245417205,2277.04761904762
2022-07-17T19:03:45.000,-115.18898880922471,36.20388765065012,2264.2380952381
2022-07-17T19:03:46.000,-115.18939840227813,36.20420284572841,2251.42857142857
2022-07-17T19:03:47.000,-115.18980799861293,36.204518039406906,2238.61904761905
2022-07-17T19:03:48.000,-115.19021759822927,36.20483323168553,2225.80952380952
2022-07-17T19:03:49.000,-115.19054271666667,36.205081116666676,2213
